psu_number,dist_name,hh_number,s03_code,q03_03
4656.0,Surkhet,9.0,112.0,0.0
4656.0,Surkhet,10.0,112.0,0.0
4656.0,Surkhet,4.0,112.0,0.0
4656.0,Surkhet,2.0,112.0,1.0
4656.0,Surkhet,6.0,112.0,0.0
4656.0,Surkhet,3.0,112.0,0.0
4657.0,Surkhet,6.0,112.0,1.0
4657.0,Surkhet,12.0,112.0,1.0
4657.0,Surkhet,1.0,112.0,2.0
4657.0,Surkhet,10.0,112.0,0.0
4657.0,Surkhet,2.0,112.0,1.0
4657.0,Surkhet,7.0,112.0,1.0
4657.0,Surkhet,8.0,112.0,1.0
4657.0,Surkhet,11.0,112.0,2.0
4657.0,Surkhet,5.0,112.0,0.0
4657.0,Surkhet,9.0,112.0,1.0
4657.0,Surkhet,3.0,112.0,4.0
4657.0,Surkhet,4.0,112.0,1.0
4658.0,Surkhet,5.0,112.0,1.0
4658.0,Surkhet,1.0,112.0,0.0
4658.0,Surkhet,8.0,112.0,0.0
4658.0,Surkhet,9.0,112.0,1.0
4658.0,Surkhet,2.0,112.0,1.0
4658.0,Surkhet,6.0,112.0,1.0
4658.0,Surkhet,11.0,112.0,1.0
4658.0,Surkhet,4.0,112.0,1.0
4658.0,Surkhet,12.0,112.0,1.0
4658.0,Surkhet,7.0,112.0,1.0
4658.0,Surkhet,10.0,112.0,1.0
4658.0,Surkhet,3.0,112.0,1.0
4659.0,Surkhet,5.0,112.0,0.0
4659.0,Surkhet,6.0,112.0,0.0
4659.0,Surkhet,1.0,112.0,1.0
4659.0,Surkhet,12.0,112.0,1.0
4659.0,Surkhet,3.0,112.0,0.0
4659.0,Surkhet,9.0,112.0,0.0
4659.0,Surkhet,11.0,112.0,0.0
4659.0,Surkhet,10.0,112.0,1.0
4659.0,Surkhet,2.0,112.0,0.0
4659.0,Surkhet,8.0,112.0,0.0
4659.0,Surkhet,7.0,112.0,1.0
4659.0,Surkhet,4.0,112.0,1.0
4660.0,Surkhet,7.0,112.0,0.0
4660.0,Surkhet,5.0,112.0,0.0
4660.0,Surkhet,9.0,112.0,0.0
4660.0,Surkhet,1.0,112.0,0.0
4660.0,Surkhet,10.0,112.0,0.0
4660.0,Surkhet,8.0,112.0,0.0
4660.0,Surkhet,3.0,112.0,0.0
4660.0,Surkhet,12.0,112.0,0.0
4660.0,Surkhet,2.0,112.0,0.0
4660.0,Surkhet,6.0,112.0,0.0
4660.0,Surkhet,4.0,112.0,0.0
4660.0,Surkhet,11.0,112.0,0.0
4661.0,Surkhet,9.0,112.0,0.0
4661.0,Surkhet,6.0,112.0,2.0
4661.0,Surkhet,4.0,112.0,1.0
4661.0,Surkhet,3.0,112.0,0.0
4661.0,Surkhet,2.0,112.0,0.0
4661.0,Surkhet,12.0,112.0,0.0
4661.0,Surkhet,11.0,112.0,0.0
4661.0,Surkhet,10.0,112.0,0.0
4661.0,Surkhet,1.0,112.0,0.0
4661.0,Surkhet,5.0,112.0,0.0
4661.0,Surkhet,7.0,112.0,0.0
4661.0,Surkhet,8.0,112.0,2.0
4662.0,Surkhet,12.0,112.0,2.0
4662.0,Surkhet,4.0,112.0,1.0
4662.0,Surkhet,5.0,112.0,2.0
4662.0,Surkhet,8.0,112.0,1.0
4662.0,Surkhet,3.0,112.0,2.0
4662.0,Surkhet,6.0,112.0,3.0
4662.0,Surkhet,11.0,112.0,3.0
4662.0,Surkhet,1.0,112.0,2.0
4662.0,Surkhet,9.0,112.0,1.0
4662.0,Surkhet,7.0,112.0,2.0
4662.0,Surkhet,10.0,112.0,1.0
4662.0,Surkhet,2.0,112.0,2.0
4663.0,Surkhet,7.0,112.0,3.0
4663.0,Surkhet,5.0,112.0,1.0
4663.0,Surkhet,10.0,112.0,3.0
4663.0,Surkhet,11.0,112.0,2.0
4663.0,Surkhet,3.0,112.0,1.0
4663.0,Surkhet,8.0,112.0,2.0
4663.0,Surkhet,4.0,112.0,3.0
4663.0,Surkhet,2.0,112.0,1.0
4663.0,Surkhet,12.0,112.0,3.0
4663.0,Surkhet,1.0,112.0,2.0
4663.0,Surkhet,6.0,112.0,1.0
4663.0,Surkhet,9.0,112.0,2.0
4664.0,Surkhet,6.0,112.0,0.0
4664.0,Surkhet,5.0,112.0,2.0
4664.0,Surkhet,8.0,112.0,2.0
4664.0,Surkhet,12.0,112.0,2.0
4664.0,Surkhet,3.0,112.0,2.0
4664.0,Surkhet,9.0,112.0,0.0
4664.0,Surkhet,10.0,112.0,2.0
4664.0,Surkhet,7.0,112.0,2.0
4664.0,Surkhet,11.0,112.0,2.0
4664.0,Surkhet,2.0,112.0,2.0
4664.0,Surkhet,1.0,112.0,2.0
4664.0,Surkhet,4.0,112.0,0.0
4665.0,Dolpa,10.0,112.0,185.0
4665.0,Dolpa,7.0,112.0,184.0
4665.0,Dolpa,11.0,112.0,185.0
4665.0,Dolpa,2.0,112.0,184.0
4665.0,Dolpa,3.0,112.0,185.0
4665.0,Dolpa,9.0,112.0,184.0
4665.0,Dolpa,1.0,112.0,185.0
4665.0,Dolpa,5.0,112.0,185.0
4665.0,Dolpa,4.0,112.0,184.0
4665.0,Dolpa,6.0,112.0,184.0
4665.0,Dolpa,12.0,112.0,185.0
4665.0,Dolpa,8.0,112.0,185.0
4666.0,Mugu,7.0,112.0,132.0
4666.0,Mugu,6.0,112.0,131.0
4666.0,Mugu,9.0,112.0,125.0
4666.0,Mugu,10.0,112.0,135.0
4666.0,Mugu,1.0,112.0,128.0
4666.0,Mugu,5.0,112.0,132.0
4666.0,Mugu,8.0,112.0,132.0
4666.0,Mugu,2.0,112.0,128.0
4666.0,Mugu,11.0,112.0,128.0
4666.0,Mugu,12.0,112.0,132.0
4666.0,Mugu,3.0,112.0,128.0
4666.0,Mugu,4.0,112.0,132.0
4667.0,Mugu,10.0,112.0,67.0
4667.0,Mugu,1.0,112.0,63.0
4667.0,Mugu,4.0,112.0,67.0
4667.0,Mugu,12.0,112.0,66.0
4667.0,Mugu,5.0,112.0,65.0
4667.0,Mugu,3.0,112.0,67.0
4667.0,Mugu,9.0,112.0,67.0
4667.0,Mugu,2.0,112.0,70.0
4667.0,Mugu,8.0,112.0,70.0
4667.0,Mugu,11.0,112.0,67.0
4667.0,Mugu,7.0,112.0,70.0
4667.0,Mugu,6.0,112.0,68.0
4668.0,Humla,5.0,112.0,0.0
4668.0,Humla,2.0,112.0,0.0
4668.0,Humla,8.0,112.0,0.0
4668.0,Humla,10.0,112.0,0.0
4668.0,Humla,11.0,112.0,0.0
4668.0,Humla,3.0,112.0,0.0
4668.0,Humla,12.0,112.0,0.0
4668.0,Humla,4.0,112.0,0.0
4668.0,Humla,7.0,112.0,0.0
4668.0,Humla,1.0,112.0,0.0
4668.0,Humla,9.0,112.0,0.0
4668.0,Humla,6.0,112.0,0.0
4669.0,Humla,6.0,112.0,166.0
4669.0,Humla,12.0,112.0,165.0
4669.0,Humla,7.0,112.0,166.0
4669.0,Humla,2.0,112.0,159.0
4669.0,Humla,11.0,112.0,165.0
4669.0,Humla,1.0,112.0,159.0
4669.0,Humla,5.0,112.0,162.0
4669.0,Humla,8.0,112.0,159.0
4669.0,Humla,4.0,112.0,165.0
4669.0,Humla,3.0,112.0,162.0
4669.0,Humla,10.0,112.0,165.0
4669.0,Humla,9.0,112.0,165.0
4670.0,Jumla,6.0,112.0,10.0
4670.0,Jumla,8.0,112.0,10.0
4670.0,Jumla,4.0,112.0,10.0
4670.0,Jumla,7.0,112.0,10.0
4670.0,Jumla,3.0,112.0,10.0
4670.0,Jumla,1.0,112.0,10.0
4670.0,Jumla,12.0,112.0,10.0
4670.0,Jumla,5.0,112.0,10.0
4670.0,Jumla,9.0,112.0,10.0
4670.0,Jumla,10.0,112.0,10.0
4670.0,Jumla,2.0,112.0,10.0
4670.0,Jumla,11.0,112.0,10.0
4671.0,Jumla,4.0,112.0,32.0
4671.0,Jumla,5.0,112.0,32.0
4671.0,Jumla,7.0,112.0,32.0
4671.0,Jumla,6.0,112.0,32.0
4671.0,Jumla,8.0,112.0,32.0
4671.0,Jumla,1.0,112.0,32.0
4671.0,Jumla,2.0,112.0,32.0
4671.0,Jumla,10.0,112.0,32.0
4671.0,Jumla,3.0,112.0,32.0
4671.0,Jumla,9.0,112.0,32.0
4671.0,Jumla,11.0,112.0,33.0
4671.0,Jumla,12.0,112.0,32.0
4672.0,Jumla,10.0,112.0,35.0
4672.0,Jumla,8.0,112.0,35.0
4672.0,Jumla,9.0,112.0,35.0
4672.0,Jumla,12.0,112.0,25.0
4672.0,Jumla,3.0,112.0,35.0
4672.0,Jumla,5.0,112.0,35.0
4672.0,Jumla,2.0,112.0,35.0
4672.0,Jumla,7.0,112.0,25.0
4672.0,Jumla,11.0,112.0,35.0
4672.0,Jumla,4.0,112.0,30.0
4672.0,Jumla,6.0,112.0,35.0
4672.0,Jumla,1.0,112.0,30.0
4673.0,Jumla,8.0,112.0,2.0
4673.0,Jumla,11.0,112.0,1.0
4673.0,Jumla,2.0,112.0,0.0
4673.0,Jumla,3.0,112.0,0.0
4673.0,Jumla,5.0,112.0,0.0
4673.0,Jumla,12.0,112.0,2.0
4673.0,Jumla,7.0,112.0,0.0
4673.0,Jumla,9.0,112.0,0.0
4673.0,Jumla,10.0,112.0,1.0
4673.0,Jumla,6.0,112.0,2.0
4673.0,Jumla,1.0,112.0,0.0
4673.0,Jumla,4.0,112.0,2.0
4674.0,Jumla,6.0,112.0,12.0
4674.0,Jumla,5.0,112.0,12.0
4674.0,Jumla,8.0,112.0,12.0
4674.0,Jumla,12.0,112.0,12.0
4674.0,Jumla,9.0,112.0,12.0
4674.0,Jumla,10.0,112.0,12.0
4674.0,Jumla,2.0,112.0,12.0
4674.0,Jumla,4.0,112.0,11.0
4674.0,Jumla,1.0,112.0,12.0
4674.0,Jumla,11.0,112.0,12.0
4674.0,Jumla,3.0,112.0,14.0
4674.0,Jumla,7.0,112.0,12.0
4675.0,Kalikot,8.0,112.0,43.0
4675.0,Kalikot,12.0,112.0,43.0
4675.0,Kalikot,4.0,112.0,40.0
4675.0,Kalikot,10.0,112.0,43.0
4675.0,Kalikot,5.0,112.0,40.0
4675.0,Kalikot,1.0,112.0,43.0
4675.0,Kalikot,2.0,112.0,40.0
4675.0,Kalikot,7.0,112.0,44.0
4675.0,Kalikot,9.0,112.0,43.0
4675.0,Kalikot,3.0,112.0,44.0
4675.0,Kalikot,6.0,112.0,43.0
4675.0,Kalikot,11.0,112.0,40.0
4676.0,Kalikot,6.0,112.0,19.0
4676.0,Kalikot,5.0,112.0,19.0
4676.0,Kalikot,2.0,112.0,18.0
4676.0,Kalikot,10.0,112.0,19.0
4676.0,Kalikot,1.0,112.0,19.0
4676.0,Kalikot,7.0,112.0,19.0
4676.0,Kalikot,12.0,112.0,20.0
4676.0,Kalikot,11.0,112.0,19.0
4676.0,Kalikot,9.0,112.0,19.0
4676.0,Kalikot,3.0,112.0,19.0
4676.0,Kalikot,4.0,112.0,19.0
4676.0,Kalikot,8.0,112.0,19.0
4677.0,Kalikot,9.0,112.0,12.0
4677.0,Kalikot,3.0,112.0,12.0
4677.0,Kalikot,12.0,112.0,12.0
4677.0,Kalikot,11.0,112.0,12.0
4677.0,Kalikot,6.0,112.0,11.0
4677.0,Kalikot,10.0,112.0,12.0
4677.0,Kalikot,5.0,112.0,12.0
4677.0,Kalikot,2.0,112.0,12.0
4677.0,Kalikot,1.0,112.0,10.0
4677.0,Kalikot,4.0,112.0,12.0
4677.0,Kalikot,8.0,112.0,12.0
4677.0,Kalikot,7.0,112.0,12.0
4678.0,Kalikot,5.0,112.0,16.0
4678.0,Kalikot,1.0,112.0,16.0
4678.0,Kalikot,12.0,112.0,15.0
4678.0,Kalikot,2.0,112.0,17.0
4678.0,Kalikot,6.0,112.0,16.0
4678.0,Kalikot,3.0,112.0,16.0
4678.0,Kalikot,9.0,112.0,19.0
4678.0,Kalikot,10.0,112.0,19.0
4678.0,Kalikot,7.0,112.0,15.0
4678.0,Kalikot,4.0,112.0,15.0
4678.0,Kalikot,8.0,112.0,16.0
4678.0,Kalikot,11.0,112.0,15.0
4679.0,Dailekh,1.0,112.0,28.0
4679.0,Dailekh,9.0,112.0,28.0
4679.0,Dailekh,5.0,112.0,28.0
4679.0,Dailekh,2.0,112.0,28.0
4679.0,Dailekh,7.0,112.0,28.0
4679.0,Dailekh,6.0,112.0,28.0
4679.0,Dailekh,12.0,112.0,28.0
4679.0,Dailekh,8.0,112.0,28.0
4679.0,Dailekh,11.0,112.0,28.0
4679.0,Dailekh,4.0,112.0,28.0
4679.0,Dailekh,3.0,112.0,28.0
4679.0,Dailekh,10.0,112.0,31.0
4680.0,Dailekh,8.0,112.0,19.0
4680.0,Dailekh,1.0,112.0,18.0
4680.0,Dailekh,12.0,112.0,20.0
4680.0,Dailekh,5.0,112.0,18.0
4680.0,Dailekh,6.0,112.0,18.0
4680.0,Dailekh,11.0,112.0,19.0
4680.0,Dailekh,10.0,112.0,19.0
4680.0,Dailekh,7.0,112.0,19.0
4680.0,Dailekh,2.0,112.0,18.0
4680.0,Dailekh,9.0,112.0,18.0
4680.0,Dailekh,4.0,112.0,18.0
4680.0,Dailekh,3.0,112.0,18.0
4681.0,Dailekh,3.0,112.0,6.0
4681.0,Dailekh,12.0,112.0,6.0
4681.0,Dailekh,4.0,112.0,5.0
4681.0,Dailekh,7.0,112.0,5.0
4681.0,Dailekh,1.0,112.0,6.0
4681.0,Dailekh,11.0,112.0,7.0
4681.0,Dailekh,2.0,112.0,7.0
4681.0,Dailekh,5.0,112.0,7.0
4681.0,Dailekh,6.0,112.0,7.0
4681.0,Dailekh,10.0,112.0,7.0
4681.0,Dailekh,9.0,112.0,6.0
4681.0,Dailekh,8.0,112.0,13.0
4682.0,Dailekh,2.0,112.0,21.0
4682.0,Dailekh,9.0,112.0,41.0
4682.0,Dailekh,7.0,112.0,42.0
4682.0,Dailekh,11.0,112.0,21.0
4682.0,Dailekh,1.0,112.0,42.0
4682.0,Dailekh,4.0,112.0,21.0
4682.0,Dailekh,8.0,112.0,21.0
4682.0,Dailekh,6.0,112.0,21.0
4682.0,Dailekh,12.0,112.0,21.0
4682.0,Dailekh,3.0,112.0,21.0
4682.0,Dailekh,5.0,112.0,22.0
4682.0,Dailekh,10.0,112.0,22.0
4683.0,Dailekh,8.0,112.0,4.0
4683.0,Dailekh,7.0,112.0,4.0
4683.0,Dailekh,3.0,112.0,1.0
4683.0,Dailekh,4.0,112.0,7.0
4683.0,Dailekh,6.0,112.0,1.0
4683.0,Dailekh,11.0,112.0,4.0
4683.0,Dailekh,12.0,112.0,3.0
4683.0,Dailekh,2.0,112.0,7.0
4683.0,Dailekh,9.0,112.0,4.0
4683.0,Dailekh,1.0,112.0,4.0
4683.0,Dailekh,10.0,112.0,3.0
4683.0,Dailekh,5.0,112.0,2.0
4684.0,Dailekh,1.0,112.0,8.0
4684.0,Dailekh,10.0,112.0,10.0
4684.0,Dailekh,6.0,112.0,8.0
4684.0,Dailekh,11.0,112.0,8.0
4684.0,Dailekh,9.0,112.0,10.0
4684.0,Dailekh,7.0,112.0,7.0
4684.0,Dailekh,2.0,112.0,10.0
4684.0,Dailekh,12.0,112.0,8.0
4684.0,Dailekh,5.0,112.0,7.0
4684.0,Dailekh,4.0,112.0,9.0
4684.0,Dailekh,3.0,112.0,7.0
4684.0,Dailekh,8.0,112.0,9.0
4685.0,Dailekh,1.0,112.0,7.0
4685.0,Dailekh,8.0,112.0,7.0
4685.0,Dailekh,2.0,112.0,3.0
4685.0,Dailekh,3.0,112.0,6.0
4685.0,Dailekh,5.0,112.0,4.0
4685.0,Dailekh,11.0,112.0,3.0
4685.0,Dailekh,6.0,112.0,8.0
4685.0,Dailekh,7.0,112.0,7.0
4685.0,Dailekh,9.0,112.0,7.0
4685.0,Dailekh,10.0,112.0,2.0
4685.0,Dailekh,4.0,112.0,3.0
4685.0,Dailekh,12.0,112.0,8.0
4686.0,Jajarkot,1.0,112.0,100.0
4686.0,Jajarkot,9.0,112.0,101.0
4686.0,Jajarkot,11.0,112.0,101.0
4686.0,Jajarkot,5.0,112.0,100.0
4686.0,Jajarkot,3.0,112.0,101.0
4686.0,Jajarkot,12.0,112.0,101.0
4686.0,Jajarkot,8.0,112.0,100.0
4686.0,Jajarkot,4.0,112.0,101.0
4686.0,Jajarkot,2.0,112.0,100.0
4686.0,Jajarkot,6.0,112.0,101.0
4686.0,Jajarkot,10.0,112.0,101.0
4686.0,Jajarkot,7.0,112.0,101.0
4687.0,Jajarkot,8.0,112.0,35.0
4687.0,Jajarkot,4.0,112.0,24.0
4687.0,Jajarkot,2.0,112.0,35.0
4687.0,Jajarkot,5.0,112.0,35.0
4687.0,Jajarkot,12.0,112.0,38.0
4687.0,Jajarkot,10.0,112.0,35.0
4687.0,Jajarkot,6.0,112.0,35.0
4687.0,Jajarkot,9.0,112.0,35.0
4687.0,Jajarkot,3.0,112.0,35.0
4687.0,Jajarkot,1.0,112.0,35.0
4687.0,Jajarkot,11.0,112.0,35.0
4687.0,Jajarkot,7.0,112.0,35.0
4688.0,Jajarkot,4.0,112.0,47.0
4688.0,Jajarkot,1.0,112.0,24.0
4688.0,Jajarkot,7.0,112.0,47.0
4688.0,Jajarkot,11.0,112.0,47.0
4688.0,Jajarkot,5.0,112.0,20.0
4688.0,Jajarkot,6.0,112.0,46.0
4688.0,Jajarkot,2.0,112.0,45.0
4688.0,Jajarkot,9.0,112.0,24.0
4688.0,Jajarkot,12.0,112.0,47.0
4688.0,Jajarkot,8.0,112.0,27.0
4688.0,Jajarkot,3.0,112.0,24.0
4688.0,Jajarkot,10.0,112.0,22.0
4689.0,Jajarkot,12.0,112.0,8.0
4689.0,Jajarkot,10.0,112.0,10.0
4689.0,Jajarkot,3.0,112.0,10.0
4689.0,Jajarkot,9.0,112.0,10.0
4689.0,Jajarkot,6.0,112.0,9.0
4689.0,Jajarkot,2.0,112.0,8.0
4689.0,Jajarkot,7.0,112.0,10.0
4689.0,Jajarkot,5.0,112.0,12.0
4689.0,Jajarkot,8.0,112.0,10.0
4689.0,Jajarkot,11.0,112.0,8.0
4689.0,Jajarkot,1.0,112.0,12.0
4689.0,Jajarkot,4.0,112.0,10.0
4690.0,Rukum,11.0,112.0,0.0
4690.0,Rukum,9.0,112.0,0.0
4690.0,Rukum,8.0,112.0,0.0
4690.0,Rukum,2.0,112.0,0.0
4690.0,Rukum,1.0,112.0,0.0
4690.0,Rukum,4.0,112.0,4.0
4690.0,Rukum,7.0,112.0,4.0
4690.0,Rukum,5.0,112.0,1.0
4690.0,Rukum,10.0,112.0,4.0
4690.0,Rukum,12.0,112.0,0.0
4690.0,Rukum,6.0,112.0,1.0
4690.0,Rukum,3.0,112.0,0.0
4691.0,Rukum (West),12.0,112.0,40.0
4691.0,Rukum (West),6.0,112.0,27.0
4691.0,Rukum (West),3.0,112.0,35.0
4691.0,Rukum (West),1.0,112.0,35.0
4691.0,Rukum (West),11.0,112.0,30.0
4691.0,Rukum (West),8.0,112.0,40.0
4691.0,Rukum (West),9.0,112.0,27.0
4691.0,Rukum (West),2.0,112.0,35.0
4691.0,Rukum (West),4.0,112.0,27.0
4691.0,Rukum (West),7.0,112.0,40.0
4691.0,Rukum (West),5.0,112.0,30.0
4691.0,Rukum (West),10.0,112.0,35.0
4692.0,Rukum (West),3.0,112.0,4.0
4692.0,Rukum (West),6.0,112.0,4.0
4692.0,Rukum (West),9.0,112.0,5.0
4692.0,Rukum (West),10.0,112.0,5.0
4692.0,Rukum (West),12.0,112.0,5.0
4692.0,Rukum (West),5.0,112.0,4.0
4692.0,Rukum (West),1.0,112.0,5.0
4692.0,Rukum (West),2.0,112.0,5.0
4692.0,Rukum (West),11.0,112.0,5.0
4692.0,Rukum (West),7.0,112.0,5.0
4692.0,Rukum (West),8.0,112.0,3.0
4692.0,Rukum (West),4.0,112.0,5.0
4693.0,Salyan,12.0,112.0,13.0
4693.0,Salyan,1.0,112.0,15.0
4693.0,Salyan,3.0,112.0,15.0
4693.0,Salyan,2.0,112.0,15.0
4693.0,Salyan,8.0,112.0,15.0
4693.0,Salyan,6.0,112.0,15.0
4693.0,Salyan,10.0,112.0,15.0
4693.0,Salyan,9.0,112.0,15.0
4693.0,Salyan,4.0,112.0,11.0
4693.0,Salyan,5.0,112.0,15.0
4693.0,Salyan,11.0,112.0,15.0
4693.0,Salyan,7.0,112.0,15.0
4694.0,Salyan,6.0,112.0,34.0
4694.0,Salyan,12.0,112.0,32.0
4694.0,Salyan,3.0,112.0,25.0
4694.0,Salyan,1.0,112.0,22.0
4694.0,Salyan,8.0,112.0,28.0
4694.0,Salyan,2.0,112.0,28.0
4694.0,Salyan,7.0,112.0,26.0
4694.0,Salyan,9.0,112.0,32.0
4694.0,Salyan,5.0,112.0,28.0
4694.0,Salyan,4.0,112.0,29.0
4694.0,Salyan,10.0,112.0,35.0
4694.0,Salyan,11.0,112.0,33.0
4695.0,Salyan,3.0,112.0,4.0
4695.0,Salyan,9.0,112.0,4.0
4695.0,Salyan,5.0,112.0,0.0
4695.0,Salyan,10.0,112.0,0.0
4695.0,Salyan,6.0,112.0,0.0
4695.0,Salyan,11.0,112.0,0.0
4695.0,Salyan,12.0,112.0,0.0
4695.0,Salyan,8.0,112.0,4.0
4695.0,Salyan,1.0,112.0,0.0
4695.0,Salyan,2.0,112.0,0.0
4695.0,Salyan,7.0,112.0,1.0
4695.0,Salyan,4.0,112.0,0.0
4696.0,Salyan,2.0,112.0,21.0
4696.0,Salyan,7.0,112.0,5.0
4696.0,Salyan,12.0,112.0,21.0
4696.0,Salyan,6.0,112.0,6.0
4696.0,Salyan,1.0,112.0,21.0
4696.0,Salyan,10.0,112.0,10.0
4696.0,Salyan,3.0,112.0,7.0
4696.0,Salyan,5.0,112.0,5.0
4696.0,Salyan,8.0,112.0,5.0
4696.0,Salyan,4.0,112.0,5.0
4696.0,Salyan,9.0,112.0,20.0
4696.0,Salyan,11.0,112.0,5.0
4697.0,Salyan,3.0,112.0,17.0
4697.0,Salyan,1.0,112.0,18.0
4697.0,Salyan,7.0,112.0,18.0
4697.0,Salyan,4.0,112.0,17.0
4697.0,Salyan,5.0,112.0,19.0
4697.0,Salyan,10.0,112.0,19.0
4697.0,Salyan,8.0,112.0,19.0
4697.0,Salyan,12.0,112.0,18.0
4697.0,Salyan,6.0,112.0,17.0
4697.0,Salyan,9.0,112.0,18.0
4697.0,Salyan,2.0,112.0,17.0
4697.0,Salyan,11.0,112.0,17.0
4698.0,Salyan,6.0,112.0,10.0
4698.0,Salyan,12.0,112.0,5.0
4698.0,Salyan,7.0,112.0,7.0
4698.0,Salyan,4.0,112.0,20.0
4698.0,Salyan,5.0,112.0,10.0
4698.0,Salyan,11.0,112.0,20.0
4698.0,Salyan,3.0,112.0,15.0
4698.0,Salyan,8.0,112.0,15.0
4698.0,Salyan,10.0,112.0,5.0
4698.0,Salyan,1.0,112.0,11.0
4698.0,Salyan,9.0,112.0,5.0
4698.0,Salyan,2.0,112.0,13.0
4699.0,Salyan,3.0,112.0,0.0
4699.0,Salyan,11.0,112.0,0.0
4699.0,Salyan,10.0,112.0,0.0
4699.0,Salyan,8.0,112.0,0.0
4699.0,Salyan,9.0,112.0,0.0
4699.0,Salyan,4.0,112.0,2.0
4699.0,Salyan,12.0,112.0,0.0
4699.0,Salyan,2.0,112.0,2.0
4699.0,Salyan,1.0,112.0,0.0
4699.0,Salyan,6.0,112.0,0.0
4699.0,Salyan,7.0,112.0,0.0
4699.0,Salyan,5.0,112.0,0.0
4700.0,Salyan,5.0,112.0,16.0
4700.0,Salyan,3.0,112.0,16.0
4700.0,Salyan,11.0,112.0,9.0
4700.0,Salyan,8.0,112.0,16.0
4700.0,Salyan,2.0,112.0,16.0
4700.0,Salyan,9.0,112.0,16.0
4700.0,Salyan,12.0,112.0,16.0
4700.0,Salyan,4.0,112.0,16.0
4700.0,Salyan,1.0,112.0,16.0
4700.0,Salyan,10.0,112.0,16.0
4700.0,Salyan,7.0,112.0,16.0
4700.0,Salyan,6.0,112.0,16.0
4701.0,Surkhet,9.0,112.0,0.0
4701.0,Surkhet,11.0,112.0,1.0
4701.0,Surkhet,4.0,112.0,0.0
4701.0,Surkhet,5.0,112.0,1.0
4701.0,Surkhet,6.0,112.0,1.0
4701.0,Surkhet,1.0,112.0,0.0
4701.0,Surkhet,3.0,112.0,0.0
4701.0,Surkhet,12.0,112.0,1.0
4701.0,Surkhet,2.0,112.0,0.0
4701.0,Surkhet,10.0,112.0,0.0
4701.0,Surkhet,7.0,112.0,1.0
4701.0,Surkhet,8.0,112.0,0.0
4702.0,Surkhet,6.0,112.0,12.0
4702.0,Surkhet,12.0,112.0,20.0
4702.0,Surkhet,11.0,112.0,13.0
4702.0,Surkhet,10.0,112.0,14.0
4702.0,Surkhet,4.0,112.0,14.0
4702.0,Surkhet,9.0,112.0,19.0
4702.0,Surkhet,1.0,112.0,12.0
4702.0,Surkhet,8.0,112.0,13.0
4702.0,Surkhet,7.0,112.0,19.0
4702.0,Surkhet,3.0,112.0,12.0
4702.0,Surkhet,2.0,112.0,14.0
4702.0,Surkhet,5.0,112.0,14.0
4703.0,Surkhet,5.0,112.0,1.0
4703.0,Surkhet,7.0,112.0,1.0
4703.0,Surkhet,12.0,112.0,1.0
4703.0,Surkhet,2.0,112.0,1.0
4703.0,Surkhet,3.0,112.0,1.0
4703.0,Surkhet,1.0,112.0,0.0
4703.0,Surkhet,10.0,112.0,1.0
4703.0,Surkhet,11.0,112.0,2.0
4703.0,Surkhet,6.0,112.0,0.0
4703.0,Surkhet,4.0,112.0,1.0
4703.0,Surkhet,8.0,112.0,1.0
4703.0,Surkhet,9.0,112.0,0.0
4704.0,Surkhet,4.0,112.0,45.0
4704.0,Surkhet,10.0,112.0,35.0
4704.0,Surkhet,12.0,112.0,63.0
4704.0,Surkhet,3.0,112.0,45.0
4704.0,Surkhet,1.0,112.0,35.0
4704.0,Surkhet,5.0,112.0,60.0
4704.0,Surkhet,7.0,112.0,45.0
4704.0,Surkhet,2.0,112.0,63.0
4704.0,Surkhet,6.0,112.0,63.0
4704.0,Surkhet,9.0,112.0,63.0
4704.0,Surkhet,11.0,112.0,35.0
4704.0,Surkhet,8.0,112.0,63.0
4705.0,Surkhet,5.0,112.0,17.0
4705.0,Surkhet,7.0,112.0,16.0
4705.0,Surkhet,8.0,112.0,17.0
4705.0,Surkhet,11.0,112.0,17.0
4705.0,Surkhet,10.0,112.0,17.0
4705.0,Surkhet,6.0,112.0,17.0
4705.0,Surkhet,12.0,112.0,17.0
4705.0,Surkhet,3.0,112.0,17.0
4705.0,Surkhet,4.0,112.0,17.0
4705.0,Surkhet,1.0,112.0,17.0
4705.0,Surkhet,9.0,112.0,17.0
4705.0,Surkhet,2.0,112.0,17.0
4706.0,Bajura,2.0,112.0,2.0
4706.0,Bajura,7.0,112.0,1.0
4706.0,Bajura,11.0,112.0,1.0
4706.0,Bajura,3.0,112.0,1.0
4706.0,Bajura,10.0,112.0,2.0
4706.0,Bajura,4.0,112.0,2.0
4706.0,Bajura,5.0,112.0,1.0
4706.0,Bajura,1.0,112.0,1.0
4706.0,Bajura,6.0,112.0,0.0
4706.0,Bajura,12.0,112.0,1.0
4706.0,Bajura,9.0,112.0,2.0
4706.0,Bajura,8.0,112.0,1.0
4707.0,Bajura,7.0,112.0,3.0
4707.0,Bajura,10.0,112.0,4.0
4707.0,Bajura,5.0,112.0,2.0
4707.0,Bajura,8.0,112.0,4.0
4707.0,Bajura,1.0,112.0,4.0
4707.0,Bajura,9.0,112.0,3.0
4707.0,Bajura,4.0,112.0,3.0
4707.0,Bajura,6.0,112.0,5.0
4707.0,Bajura,12.0,112.0,3.0
